t_s,x_m,h_m,vx_mps,hdot_mps,path_speed_mps,ax_mps2,ah_mps2,accel_norm_mps2,jx_mps3,jh_mps3
2.75,16.2484488516753,2.31894070374291,7.47115315527798,2.90868439078227,8.01739199208824,2.2513037333195,3.04473628697778,3.78665915509933,0.308367035254697,-0.0373425080498038
2.76375,16.3513901492524,2.3592229093019,7.50213468679492,2.95054267745009,8.06149657013298,2.25487960031474,3.0435005531381,3.78779323998387,0.211822502108127,-0.142601523075022
2.7775,16.4547577391321,2.40008050375232,7.53315627256675,2.99237398495558,8.10572300863721,2.25713076132873,3.04080934536001,3.78697250433182,0.115694488886028,-0.249038622042711
2.79125,16.5585520470226,2.44151297803849,7.56419973951386,3.03415819091236,8.15004500765131,2.25806343456987,3.03664684663072,3.78418743532793,0.0200542549757046,-0.356598096837331
2.805,16.6627732493706,2.48351954495101,7.59524700676093,3.07587496075343,8.19443615314079,2.2576848110915,3.03099801398869,3.77942980713185,-0.075027959030038,-0.465223069677435
2.81875,16.7674212747212,2.52609913628281,7.62628009891754,3.11750375848409,8.23886993654519,2.25600304059224,3.02384859446559,3.77269267783807,-0.169482958845791,-0.574855513798838
2.8325,16.8724958052579,2.56925040013495,7.65728115915801,3.15902385765241,8.28331977431835,2.25302721684449,3.01518514073807,3.76397038680828,-0.263242623365514,-0.685436274766957
2.84625,16.9779962785218,2.61297169837425,7.688232462102,3.20041435253262,8.32775902744645,2.24876736275787,3.00499502648415,3.75325855237811,-0.356239930897033,-0.796905092418413
2.86,17.0839218893066,2.65726110424647,7.71911642648434,3.24165416951786,8.3721610209296,2.24323441508335,2.99326646143171,3.74055406994021,-0.44840898474952,-0.909200623431872
2.87375,17.1902715917261,2.70211640014738,7.74991562761326,3.28272207871766,8.41649906322247,2.23644020877518,2.97998850609356,3.72585511042446,-0.539685038189347,-1.02226046452824
2.8875,17.2970441014507,2.74753507555488,7.78061280961175,3.32359670575511,8.46074646562587,2.22839746100855,2.96515108617867,3.70916111918799,-0.630004518747342,-1.13602117629961
